Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
"In particolare si dedicò al seminario diocesano e ne modificò l'insegnamento, chiamando da Bagnoregio il professor don Pietro Artemi per la scuola di retorica, ne curò la pulizia dei locali e pensò ad ingrandirne il fabbricato con l'acquisto del palazzo Cristofari","In particolare si dedicato al seminaristico e ne modiò l'insegnamento, chiamando da bagno il docente, il professore di retorica, ne curò la gestione dei locali e pensò ad allargare il commercio con l'acquisto del palazzo Cristo",16.544185457277006,0.5845,0.3846,26.6,"In particolare si dedicato al seminaristico e ne modiò l'insegnamento, chiamando da bagno il docente, il professor Thomas Artegiani, ne curò la gestione dei locali e pensò ad allargare il commercio con l'acquisto del palazzo Cristo",17.259409638736408,0.5298,0.3846,25.2
Puoi far- ci un caso concreto,Può fare un caso concreto,91.66666666666667,0.996,1.0,100.0,Può fare un caso concreto,91.66666666666667,0.996,1.0,100.0
Questo non è l' unico caso,Non è l'unico caso,24.583333333333332,0.3814,0.8571,11.5,Non è l'unico caso,24.583333333333332,0.3814,0.8571,11.5
La collocazione editoriale delle pubblicazioni è appena sufficiente,La collocazione editoriale delle pubblicazioni è sufficiente,35.77380952380952,0.6127,0.3636,26.6,La collocazione editoriale delle pubblicazioni è sufficiente,35.77380952380952,0.6127,0.3636,26.6
Le leggi antisemitiche si susseguivano l’una all’altra,La legge assurda si è perpetrata l'una e l'altra,31.228956228956225,0.0427,0.0,1.7,La legge antisemitica si è perpetrata l'una e l'altra,31.228956228956225,0.0427,0.0,1.7
Casomai ne parleremo un' altra volta,Ne parleremo un'altra volta,28.33333333333334,0.1493,0.4444,9.7,Ne parleremo un'altra volta,28.33333333333334,0.1493,0.4444,9.7
La strada aperta non è quindi ignota,La strada non è quindi facile,65.0132275132275,0.949,0.5714,53.7,La strada non è quindi facile,65.0132275132275,0.949,0.5714,53.7
La verità è là fuori,La verità è stata fuori,58.333333333333336,0.6313,0.3333,42.7,La verità è stata fuori,58.333333333333336,0.6313,0.3333,42.7
"La realtà , naturalmente , non è così semplice",La realtà non è così semplice,91.66666666666667,0.9977,1.0,100.0,La realtà non è così semplice,91.66666666666667,0.9977,1.0,100.0
Dovranno far- lo più volte,Dovranno far - lo più volte,21.111111111111114,0.098,0.25,8.1,Dovranno far - lo più volte,21.111111111111114,0.098,0.25,8.1
"Al comma 2 , sopprimere la parola : rappresentativi",Al comma 2 sopprimere la parola : rappresentative,100.0,0.999,1.0,100.0,Al comma 2 sopprimere la parola : rappresentative,100.0,0.999,1.0,100.0
La cosa importante però è un' altra,La cosa importante è un'altra,31.567460317460316,0.3319,0.4444,15.8,Un'altra cosa è però la seguente,30.18518518518518,0.1923,0.2,8.2
Ma nella realtà le cose stanno un pò diversamente,Ma nella realtà le cose stanno diversamente,63.88888888888888,0.8164,0.7273,61.5,Ma nella realtà le cose stanno un pò diversamente,16.582491582491585,0.7683,0.4615,31.6
"Sostituire il comma 6 , con il seguente : 6",Sostituire il comma 6 con il seguente,83.80952380952381,0.8512,0.9231,86.7,Sostituire il comma 6 con il seguente,83.80952380952381,0.8512,0.9231,86.7
Avevo un quesito da por- le,Ho da porre un quesito,83.33333333333333,0.996,1.0,100.0,Ho da porre un quesito,83.33333333333333,0.996,1.0,100.0
44 ] Ma Gesù stesso aveva dichiarato che un profeta non riceve onore nella sua patria,44 Ma Gesù stesso aveva dichiarato che un profeta non ha onore nella sua patria,59.62666484218209,0.932,0.8571,80.0,44 Ma Gesù stesso aveva dichiarato che un profeta non ha onore nella sua patria,59.62666484218209,0.932,0.8571,80.0
"Oggi , per questo , sono previste anche altre manifestazioni",Oggi sono previste altre manifestazioni,68.79268879268879,0.8441,0.8889,54.8,Oggi sono previste altre manifestazioni,68.79268879268879,0.8441,0.8889,54.8
Questo è un fatto estremamente positivo,È comunque un fatto positivo,51.507936507936506,0.75,0.6667,39.8,È comunque un fatto positivo,51.507936507936506,0.75,0.6667,39.8
"Che cos' è la "" tradizione",Che cos'è la tradizione,34.92063492063492,0.8535,0.5714,21.4,Che cos'è la tradizione,34.92063492063492,0.8535,0.5714,21.4
Tuttavia non è così semplice,Ma non deve essere così semplice,83.33333333333333,0.9977,1.0,100.0,Ma non deve essere così semplice,83.33333333333333,0.9977,1.0,100.0
è appunto questo il problema,Questo sarà il grande problema,36.507936507936506,0.2542,0.0,11.5,Questo sarà il grande problema,36.507936507936506,0.2542,0.0,11.5
è soprattutto una devastante realtà,è una vera e propria realtà,43.51851851851851,0.5011,0.0,18.0,è una vera e propria realtà,43.51851851851851,0.5011,0.0,18.0
"Dostoevskij, la cui opera è spesso considerata un precursore filosofico dell'esistenzialismo, ha spesso espresso una preoccupazione simile nei suoi romanzi","Dostokovich, spesso considerato un precursore dell'esistenza filosofico dell'illusione, ha spesso scritto una preoccupazione simile ai suoi romanzi",11.40933140933141,0.5523,0.3243,14.5,"Dostokovich, spesso considerato un precursore dell'esistenza filosofico dell'illusione, ha spesso considerato che la sua vita sia stata negativa nei suoi romanzi",10.602632661456191,0.4891,0.2439,13.0
Questo può essere utilizzato per scalare le virgolette grafiche verso l'alto o verso il basso per adattarle a citazioni più grandi o più piccole,Questo può essere utilizzato per scalare le viriche grafiche verso l'alto o verso il basso per adattarsi a queste dimensioni,23.240740740740737,0.6676,0.6364,53.1,Questo può essere utilizzato per scalare le viriche grafiche verso l'alto o verso il basso per adattarsi a queste dimensioni,23.240740740740737,0.6676,0.6364,53.1
Vi faccio un esempio concreto,Faccio un esempio molto concreto,31.031746031746035,0.3,0.0,14.1,Faccio un esempio concreto,30.753968253968253,0.5215,0.2857,27.5
Ma la sfida è stata lanciata,La grande sfida è lanciata,83.33333333333333,0.996,1.0,100.0,La grande sfida è lanciata,83.33333333333333,0.996,1.0,100.0
Questo è un problema delicato,Questo è un nostro problema,15.138888888888886,0.5111,0.0,23.6,Questo è un nostro problema,15.138888888888886,0.5111,0.0,23.6
E c' è una grande differenza,E c'è una grande differenza,32.142857142857146,0.3846,0.0,14.1,E c'è una grande differenza,32.142857142857146,0.3846,0.0,14.1
Ora tutti sanno che è andata a finire,Ora sappiamo che è andata a finire,58.57142857142858,0.7934,0.4444,41.1,Ora sappiamo che è andata a finire,58.57142857142858,0.7934,0.4444,41.1
Nessuno è stato in grado di stabilire se si siano presentate 20.000 o 30.000 persone,Nessuno è stato in grado di stabilire se si tratta di un. 000. 000 persone,24.116161616161616,0.6368,0.5714,49.2,Nessuno è stato in grado di stabilire se si tratta di un. 000. 000 persone,24.116161616161616,0.6368,0.5714,49.2
"Non devono pensare , altrimenti sono guai","Non devono pensare, altrimenti sono guai",19.120879120879124,0.9654,1.0,41.1,"Non devono pensare, altrimenti sono guai",19.120879120879124,0.9654,1.0,41.1
Si ringrazia per l' attenzione e si inviano cordiali saluti,Si ringrazia per l'attenzione e si inviano cordiali saluti,19.03975653975654,0.2581,0.3529,10.6,Si ringrazia per l'attenzione e si inviano cordiali saluti,19.03975653975654,0.2581,0.3529,10.6
"Era solo una bambina , dopo tutto",Era solo una bambina sola,50.31746031746032,0.75,0.5,42.7,"Era solo una bambina, nonna",40.46296296296296,0.7353,0.5,32.5
"La passera di mare è caratterizzata da una pelle liscia e marrone, da macchie rosse e da una cresta ossea dietro gli occhi","La passerella di mare è una pelle nera e marrone, da una superficie bianca e da una cresta cresta dietro gli occhi",17.64555875372418,0.6742,0.4878,31.4,"La passerella di mare è una pelle nera e marrone, da una superficie bianca e da una cresta cresta dietro gli occhi",17.64555875372418,0.6742,0.4878,31.4
Nessuno ha detto il contrario,Ha detto esattamente il contrario,83.33333333333333,0.996,1.0,100.0,Ha detto esattamente il contrario,83.33333333333333,0.996,1.0,100.0
E questo probabilmente non è un bene,E non è un bene,91.66666666666667,0.996,1.0,100.0,E non è un bene,91.66666666666667,0.996,1.0,100.0
Ti ringrazio anticipatamente della risposta,Ti ringrazio della tua risposta,51.666666666666664,0.75,0.5,42.7,Ti ringrazio della tua risposta,51.666666666666664,0.75,0.5,42.7
Dov' è il trucco,Dove è allora il trucco,83.33333333333333,0.996,1.0,100.0,Dove è allora il trucco,83.33333333333333,0.996,1.0,100.0
E come può fare questo,E come può fare questo,17.12962962962963,0.5515,0.4444,35.0,E come può fare questo,17.12962962962963,0.5515,0.4444,35.0
Non mi tornano i conti,Altrimenti i conti non tornano,50.0,0.535,0.2222,20.8,Altrimenti i conti non tornano,50.0,0.535,0.2222,20.8
"Saulchery è un comune del dipartimento dell'Aisne, in Piccardia, nel nord della Francia","Saulcher è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.9333,94.3,"Saulcher è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.9333,94.3
"Dichiara , quindi , conclusa la seduta",Dichiara quindi conclusa la seduta,83.33333333333333,0.996,1.0,100.0,Dichiara quindi conclusa la seduta,83.33333333333333,0.996,1.0,100.0
Per ora sono limitati a due combinazioni di colori e possono cantare tre nuove canzoni e ballare,Per ora sono limitati a due combinazioni di colori e possono cantare tre nuove canzoni e ballare,33.333333333333336,0.9999,1.0,100.0,Per ora sono limitati a due combinazioni di colori e possono cantare tre nuove canzoni e ballare,33.333333333333336,0.9999,1.0,100.0
Non è una novità irrilevante,Non è una novità assoluta,83.33333333333333,0.6468,0.75,44.8,Non è una novità assoluta,83.33333333333333,0.6468,0.75,44.8
Adesso il tempo è finito,Quel tempo è finito,41.58730158730158,0.6009,0.4,46.3,Quel tempo è finito,41.58730158730158,0.6009,0.4,46.3
"C' è una differenza , anche se sottile",C'è una sottile e sottile differenza,40.115440115440116,0.9498,0.75,21.4,C'è una sottile e sottile differenza,40.115440115440116,0.9498,0.75,21.4
Questo non è una novità,Quest'ultima non è una novità assoluta,80.0,0.6385,1.0,64.3,Quest'ultima non è una novità assoluta,80.0,0.6385,1.0,64.3
piano piano non c' è fretta,Non c'è alcuna fretta,44.82804232804233,0.8067,0.5714,27.5,Non c'è alcuna fretta,44.82804232804233,0.8067,0.5714,27.5
"Montchâlons è un comune del dipartimento dell'Aisne, in Piccardia, nel nord della Francia","Montpellans è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.9032,94.3,"Montchân è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.875,94.3
Ed è un errore,Ed è un grande errore,83.33333333333333,0.996,1.0,100.0,Ed è un grande errore,83.33333333333333,0.996,1.0,100.0
"Chissà , i presupposti ci sono tutti",Ci sono tutti i presupposti,83.33333333333333,0.996,1.0,100.0,Ci sono tutti i presupposti,83.33333333333333,0.996,1.0,100.0
"Purtroppo , però , le cose stanno in modo diverso",Le cose stanno in questo modo,49.16666666666666,0.6205,0.5,23.3,Le cose stanno in questo modo,49.16666666666666,0.6205,0.5,23.3
Che è stata un successo,È stato certamente un successo,83.33333333333333,0.996,1.0,100.0,È stato certamente un successo,83.33333333333333,0.996,1.0,100.0
questo s' è proprio montato la testa,la testa è stata montata,50.0,0.3319,0.25,11.7,la testa è stata montata,50.0,0.3319,0.25,11.7
Questa è una storia molto più lunga,Questa è una storia molto lunga,37.22222222222222,0.7353,0.2857,32.5,Questa è una bella storia,91.66666666666667,0.996,1.0,100.0
Questo è un dilemma ora,Questo è un bel dilemma,37.22222222222222,0.339,0.2857,11.5,Questo è un bel dilemma,37.22222222222222,0.339,0.2857,11.5
L' emendamento è stato respinto,L'emendamento deve essere respinto,27.222222222222225,0.0862,0.2857,12.4,Tale emendamento viene respinto,30.277777777777782,0.1724,0.0,14.8
"Non c’è modo di diventare più intimi, ecco il punto",Non c'è modo di diventare più amici,30.959967320261438,0.0694,0.0,6.6,Non c'è modo di diventare più amici,30.959967320261438,0.0694,0.0,6.6
Mi trovo molto molto bene,Mi sono trovato molto bene,83.33333333333333,0.996,1.0,100.0,Mi sono trovato molto bene,83.33333333333333,0.996,1.0,100.0
"È una pianta erbacea , alta da 10 a 40 cm",È una pianta alta da 10 cm fino a 40 m,91.66666666666667,0.9996,1.0,100.0,È una pianta alta da 10 cm fino a 40 m,91.66666666666667,0.9996,1.0,100.0
Qual è esattamente il suo parere,Ma qual è il suo parere,62.12962962962964,0.9765,0.5714,50.8,Ma qual è il suo parere,62.12962962962964,0.9765,0.5714,50.8
Ce ne sono tanti sotto gli occhi di tutti,È stato sotto gli occhi di tutti,100.0,0.9985,1.0,100.0,È stato sotto gli occhi di tutti,100.0,0.9985,1.0,100.0
"L' orario giornaliero di lavoro sarà esposto in apposita tabella , da affigger- si secondo le norme di legge",L'orario invernale di lavoro sarà esposizione in apposita tabella di legge da affidere secondo le norme di legge,53.52564102564102,0.4571,0.3529,24.6,L'orario invernale di lavoro sarà esposizione in apposita tabella di legge da affidere secondo le norme di legge,53.52564102564102,0.4571,0.3529,24.6
"A partire dalla pubblicazione iniziale di XML 1.0, sono state sviluppate numerose specifiche strettamente correlate a XML. Spesso il termine `` XML'' viene usato per riferirsi a XML insieme a una o più di queste altre tecnologie che sono state considerate parte del nucleo di XML","A partire dalla pubblicazione iniziale di X protocollo 1. 0, vengono state sviluppate alcune specifiche specifiche specifiche per X protocollo insieme a X protocollo. Ogni informazione è stato usato per riferirsi a XMPP insieme a una o più informazioni che sono state considerate parte del nucleo di Xml",25.54691142191142,0.1316,0.0,0.7,"A partire dalla pubblicazione iniziale di X protocollo 1. 0, vengono state sviluppate numerose specifiche specifiche e tecnologiche. Ogni informazione è stata utilizzata per riferirsi a X protocollo insieme a diverse altre tecnologie che sono state considerate parte del nucleo di XSL",25.740228231842735,0.0926,0.0,0.8
Resterà in carcere fino al 1991,In carcere restano in 1972,67.97619047619048,0.7938,0.75,66.9,In carcere restano in 1972,67.97619047619048,0.7938,0.75,66.9
Quindi effettivamente questo è un grande problema,Questo è un grande problema,40.46296296296296,0.6356,0.2857,19.4,Questo è un grande problema,40.46296296296296,0.6356,0.2857,19.4
Alcune poesie sono state pubblicate in antologie,Alcune poesie sono state pubblicate in antologico,21.15079365079365,0.5646,0.3077,16.1,Alcune poesie sono state pubblicate in antologico,21.15079365079365,0.5646,0.3077,16.1
"Ha 12 anni , forse , meno","Ha 12 anni, forse 12",66.66666666666667,0.8745,0.8571,76.0,"Ha 12 anni, forse 12",66.66666666666667,0.8745,0.8571,76.0
"L'indianizzazione fu ritenuta un vero e proprio processo di civilizzazione, in cui i popoli locali erano grossomodo recipienti passivi, oltre che dai teorici della ""Grande India"", come Majumdar (che formularono ipotesi di evangelizzazione su larga scala da parte di bramini o colonizzazione vera e propria da parte di gruppi di indiani, della casta dei mercanti o dei guerrieri), dalla generazione di studiosi che si occuparono della decifrazione delle culture del sudest asiatico in epoca coloniale, come Coedès, autore di Les états hindouisés d'Indochine et d'Indonésie, e nelle sintesi di lavori precedenti come la monumentale A history of Southeast Asia di D.G.E.Hall. Il concetto venne sottoposto a una revisione critica nei decenni successivi da autori come Mabbett, che indicò anche l'opportunità di evitare la percezione della cultura indiana come un monolite omogeneo che gli appariva caratteristica dei sanscritisti","L'India è ritenuto un vero e proprio processo di civilizzazione, in cui i popoli hanno capito che i popoli erano molto diversi, rispetto a quelli del sud dell'India",5.371515507223652,0.0793,0.1136,0.5,"L'India è ritenuto un vero e proprio processo di civilizzazione, in cui i popoli hanno capito che i popoli erano molto diversi, rispetto a quelli del sud dell'India",5.371515507223652,0.0793,0.1136,0.5
Però faccio solo un' ipotesi,Ma le ipotesi sono solo un'ipotesi,30.476190476190478,0.0833,0.2,8.1,Ma le ipotesi sono solo un'ipotesi,30.476190476190478,0.0833,0.2,8.1
Non esiste una terapia risolutiva,Non esiste alcuna terapia sintova,69.44444444444444,0.7938,0.75,66.9,Non esiste alcuna terapia sintova,69.44444444444444,0.7938,0.75,66.9
E questo potrebbe essere un segnale importante,Questo era un cattivo segnale,33.101851851851855,0.2542,0.0,10.4,Questo era un cattivo segnale,33.101851851851855,0.2542,0.0,10.4
"Il 30 luglio seguente fa il suo esordio con la maglia degli Hammers, nel terzo turno preliminare di Europa League contro i rumeni dell'Astra Giurgiu, rendendosi suo malgrado protagonista dell'autogol che vale il 2-2 finale","Il 30 luglio 1944 fa parte dell'esercito degli Hamburg, nel terzo turno preliminare di Europa League contro i rumeni dell'Astra Giunta, rendendolo un terzo turno del 2 - 2 finale",30.578630022595537,0.496,0.4615,40.6,"Il 30 luglio 1944 fa parte degli Hamburg, nel terzo turno degli Hamburgo dell'Astra Giunta contro i rumeni dell'attuale turno di Europa League contro i biancorossi che vale il 2 - 2",27.779619534122205,0.4729,0.4478,33.8
Sono laureata in Lingue e Letterature Straniere ( inglese / francese,Sono laureata in Lingue e Letterature Straniere ( inglese e francese,75.95029239766082,0.9086,0.8889,89.3,Sono laureata in Lingue e Letterature Straniere ( inglese e francese,75.95029239766082,0.9086,0.8889,89.3
Insomma non è tutto oro quello che luccica,Non è tutto oro quello che luccica,23.16849816849817,0.5397,0.3636,14.3,Non è tutto oro quello che luccica,23.16849816849817,0.5397,0.3636,14.3
Quali sono i passi ulteriori,Quali sono i passi successivi,15.833333333333334,0.0,0.0,5.3,Quali sono i passi successivi,15.833333333333334,0.0,0.0,5.3
"Per il resto , non saprei","Per il resto, non so",35.18518518518518,0.625,0.6667,32.5,"Per il resto, non so",35.18518518518518,0.625,0.6667,32.5
Non era una messa in scena,Non è una messa in scena,100.0,0.9977,1.0,100.0,Non è una messa in scena,100.0,0.9977,1.0,100.0
Spero di aver fatto un pò di chiarezza,Spero di aver fatto un pò di chiarezza,18.354700854700855,0.7019,0.5455,36.6,Spero di aver fatto un pò di chiarezza,18.354700854700855,0.7019,0.5455,36.6
"Circa 12000 anni fa la temperatura del pianeta ricominciò ad alzarsi, i ghiacci iniziarono a sciogliersi, le piogge ripresero a cadere: finiva l’Era glaciale e aveva inizio l’Era temperata, nella quale viviamo ancora oggi","Circa 1500 anni fa la temperatura del pianeta si alzò, ma i ghiacciai iniziarono a cadere : finemente nel pianeta natale e aveva inizio l ’ eraclittica, nella quale viviamoamo ancora l ’ Eraclita",33.27083705171224,0.3902,0.1017,6.4,"Circa 1500 anni fa la temperatura del pianeta si alzava, ma i ghiacciai iniziarono a cadere : finemente nel pianeta natale e aveva inizio l ’ eraclittica, nella quale viviamoamo ancora l ’ Eraclita",33.27083705171224,0.3902,0.1017,6.4
Nel 2004 è stato nominato Ambasciatore di grado,Nel 2004 è stato nominato Amurrah di grado buono,25.16025641025641,0.4593,0.1429,12.0,Nel 2004 è stato nominato Am Am Ambosciata di grado,25.16025641025641,0.4537,0.1333,10.6
I risultati sono : 1,I risultati sono stati 1,44.629629629629626,0.6356,0.5,35.0,I risultati sono stati 1,44.629629629629626,0.6356,0.5,35.0
C' è però una complicazione,Ma c'è una complicazione,36.11111111111111,0.8535,0.5714,12.8,Ma c'è una complicazione,36.11111111111111,0.8535,0.5714,12.8
Perché le cose non ti vanno bene,Ma le cose non vanno bene,61.77248677248678,0.6615,0.6,50.8,Ma le cose non vanno bene,61.77248677248678,0.6615,0.6,50.8
Sono stati piantati in alcuni luoghi per abbassare la falda freatica e ridurre la salinizzazione del suolo,Sono stati piantati in alcuni luoghi per abbassare la falda freica e ridurre la salienza del suolo,47.0797299762817,0.6902,0.6471,56.0,Sono stati piantati in alcuni luoghi per abbassare la falda freica e ridurre la salienza del suolo,47.0797299762817,0.6902,0.6471,56.0
Questo è un buon segno,Ed è un buon segno,100.0,0.996,1.0,100.0,Ed è un buon segno,100.0,0.996,1.0,100.0
"I problemi , tuttavia , sono molti",I problemi possono essere molti,83.33333333333333,0.996,1.0,100.0,"Tuttavia, ci sono alcuni problemi",28.0952380952381,0.098,0.0,8.1
Quindi non posso dar- le una risposta neanche su questo,Non posso dare una risposta,83.33333333333333,0.996,1.0,100.0,Non posso dare una risposta,83.33333333333333,0.996,1.0,100.0
Allora non sono il solo,Ma non è il solo,55.714285714285715,0.6356,0.5,24.7,Ma non è il solo,55.714285714285715,0.6356,0.5,24.7
"Thrymr ha un diametro di circa 5,6 chilometri e orbita attorno a Saturno a una distanza media di 20.810 Mm in 1120,809 giorni, con un'inclinazione di 175 rispetto all'eclittica, in direzione retrograda e con un'eccentricità di 0,453","Thrym ha un diametro di circa 5, 6 chilometri e orbita attorno a Saturno a una distanza media di 20. 810. 000 km in grado di media, con un'inclinazione di 175 rispetto all'eclittica di 0, 453",48.403361812496065,0.6698,0.7532,40.7,"Thymr ha un diametro di circa 5, 6 chilometri e orbita attorno a Saturno a una distanza media di 20. 810. 000 km in grado di misurare l'inclinazione di superficie rispetto all'eclittica, in direzione nord - ovest",35.55436356082908,0.5944,0.5974,28.8
Perchè la mia risposta è sempre la stessa,La mia risposta è stata sempre molto semplice,30.740740740740737,0.4822,0.0,12.2,La mia risposta è stata sempre molto semplice,30.740740740740737,0.4822,0.0,12.2
Ma questo non è un film,Ma non è un film,48.51851851851851,0.6356,0.5714,23.0,Ma non è un film,48.51851851851851,0.6356,0.5714,23.0
è un' occasione che non possiamo perdere,è un'occasione da non perdere,47.30820105820106,0.5515,1.0,35.0,è un'occasione da non perdere,47.30820105820106,0.5515,1.0,35.0
Vi ringrazio per la disponibilità e vi porgo cordiali saluti,Ringrazio per la cortese disponibilità e porgo cordiali saluti,66.12840862840862,0.6784,0.6667,52.9,Ringrazio per la disponibilità e porgo cordiali saluti,52.4440836940837,0.5964,0.5882,40.9
Più chiaro di così non si può essere,Più chiaro di così non può essere,60.65527065527065,0.8413,0.6667,64.3,Più chiaro di così non può essere,60.65527065527065,0.8413,0.6667,64.3
"9 ] Quando di notte cadeva la rugiada sul campo , cadeva anche la manna","9 Quando di notte cadeva la ruma sul campo, cadde anche la darna",34.78809202493412,0.5244,0.24,14.7,"9 Quando di notte cadeva la ruma sul campo, cadde anche la darna",34.78809202493412,0.5244,0.24,14.7
"Insomma , siamo proprio alla frutta","Caro jack, siamo alla frutta",83.33333333333333,0.9977,1.0,100.0,"Caro jack, siamo alla frutta",83.33333333333333,0.9977,1.0,100.0
Forse la bambina può ancora essere salvata,Forse la bambina può essere salvato,41.52777777777778,0.5773,0.4444,30.2,Forse la bambina può essere salvato,41.52777777777778,0.5773,0.4444,30.2
"Sarà un caso , o forse no",Può essere solo un caso,45.138888888888886,0.3178,0.2857,17.5,Può essere solo un caso,45.138888888888886,0.3178,0.2857,17.5
Glielo dice un bambino che c' era,Mi sa che un bambino c'era,43.91534391534392,0.3276,0.1818,15.2,Mi sa che un bambino c'era,43.91534391534392,0.3276,0.1818,15.2
E questo è solo il primo passo,è stato il primo passo,91.66666666666667,0.996,1.0,100.0,è stato il primo passo,91.66666666666667,0.996,1.0,100.0
Questa non è casa mia,Non è mica casa mia,50.0,0.75,0.3333,30.2,Non è mica casa mia,50.0,0.75,0.3333,30.2
Forse è proprio qui la differenza,Forse qui è la differenza,46.2962962962963,0.535,0.2857,11.5,Forse qui è la differenza,46.2962962962963,0.535,0.2857,11.5
L'equazione di Dirac è l'equazione d'onda che descrive in modo relativisticamente invariante il moto delle particelle a spin semintero (fermioni,L'equazione di Dirac è un'equatà d'ondata che descrive in modo approssimativo il moto delle cose a spinomb ( fermissimi ) e descrive in questo moto,36.66256269567617,0.4902,0.3415,20.7,L'equazione di Dirac è un'equatrice d'onda che descrive in modo approssimativo il moto delle cose a spino maggiore ( ferma la moto graduatoria,40.288243046863734,0.6278,0.45,28.1
Ma non è certo l' unico caso,Non è l'unico caso,47.61904761904762,0.4406,0.0,11.5,Non è l'unico caso,47.61904761904762,0.4406,0.0,11.5
"Sostituire i commi 3 e 4 con il seguente : "" 3",I commi da 3 a 4 sono sostituiti con i seguenti : 3,83.33333333333333,0.9998,1.0,100.0,I commi da 3 a 4 sono sostituiti con i seguenti : 3,83.33333333333333,0.9998,1.0,100.0
Tolstoj credeva che l'essere cristiano gli imponesse di essere pacifista; le conseguenze dell'essere pacifista e l'apparente inevitabilità della guerra da parte del governo lo resero un anarchico filosofico,Tolstoj credeva che l'essere cristiano gli imponesse di essere pacifista ; le conseguenze dell'essere umano lo rendessero un anarchico e l'impedibilità della guerra da parte del governo lo renderono un anarchica e lo resero un leader di governo,23.67575360710372,0.3912,0.1053,6.1,Tolstoj credeva che l'essere cristiano gli imponesse di essere pacifista ; le conseguenze dell'essere umano lo rendessero un anarchico e l'impedibilità della guerra da parte del governo lo rendevano un anarchismo e lo rendero un anarchica filosofico - formale,25.1154104414974,0.3894,0.1053,5.9
"L' articolo 4 , infine , dispone l' entrata in vigore della legge per il giorno successivo a quello della sua pubblicazione in Gazzetta Ufficiale",L'articolo 4 dispone l'entrata in vigore della legge per il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale,77.1554397142627,0.74,1.0,71.3,L'articolo 4 dispone l'entrata in vigore della legge per il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale,77.1554397142627,0.74,1.0,71.3
"È accaduto , invece , esattamente il contrario",Invece accade esattamente il contrario,91.66666666666667,0.996,1.0,100.0,Invece accade esattamente il contrario,91.66666666666667,0.996,1.0,100.0
E tutto tornerà come prima,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0
"Un altro mondo non è solo possibile , bensì indispensabile",Un altro mondo non è possibile,52.057387057387054,0.8535,0.6667,67.3,Un altro mondo non è possibile,52.057387057387054,0.8535,0.6667,67.3
"Naturalmente , non sono tutte rose e fiori",Non sono tutte rose e fiori ovviamente,100.0,0.9985,1.0,100.0,Non sono tutte rose e fiori ovviamente,100.0,0.9985,1.0,100.0
E questo è già un grande successo,Ed è già un successo,27.638888888888886,0.2206,0.0,9.4,Ed è già un successo,27.638888888888886,0.2206,0.0,9.4
Non è solo un film sperimentale,Non è un un film commerciale,55.714285714285715,0.7353,0.5714,35.9,Non è un un film commerciale,55.714285714285715,0.7353,0.5714,35.9
Tutto è cominciato un anno fa,È cominciato un anno fa,12.499999999999998,0.4331,0.0,10.4,È cominciato un anno fa,12.499999999999998,0.4331,0.0,10.4
è alto poco più di un metro,È alto di un metro,28.373015873015873,0.3824,0.4,21.8,È alto di un metro,28.373015873015873,0.3824,0.4,21.8
Allora il punto è proprio questo,è proprio qui il punto,33.333333333333336,0.3,0.0,14.1,è proprio qui il punto,33.333333333333336,0.3,0.0,14.1
E tutto sarebbe tornato come prima,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0
è molto facile e divertente,Ed è stato facile e piacevole,37.65873015873016,0.5011,0.0,18.0,Ed è stato facile e piacevole,37.65873015873016,0.5011,0.0,18.0
"Ma non c’era più nessuno e sul banchetto c’era un biglietto con su scritto ‘categoria completa’, e quindi Effy non avrebbe più potuto iscriversi alla gara","Non ci sono più nulla e sul banchetto c ’ era un biglietto con su scritto : “ Categoria completa ”, e quindi Effy non avrebbe potuto iscriversi alla gara",21.020770010131713,0.7497,0.7308,38.1,"Non c ’ era nessuno e sul banchetto c ’ erano un biglietto con su scritto : “ Categoria completa ”, e quindi Effy non avrebbe più frequentare la gara",20.74756784434204,0.7497,0.7059,37.8
Solo il tempo potrà dir- lo,Potrà dir - lo solo il tempo,46.34559884559885,0.7934,1.0,43.5,Potrà dir - lo solo il tempo,46.34559884559885,0.7934,1.0,43.5
Non è mica una novità da poco,Non è una grande novità,32.48677248677249,0.6313,0.0,25.4,Non è una grande novità,32.48677248677249,0.6313,0.0,25.4
