Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
Ma c' è una ulteriore problema,Ma ci sono parecchi altri problemi,75.0,0.9977,1.0,100.0,Ma ci sono parecchi altri problemi,75.0,0.9977,1.0,100.0
Poi il paesaggio improvvisamente è cambiato,Poi il paesaggio è cambiato,41.77248677248678,0.75,0.3333,23.6,Poi il paesaggio è cambiato,41.77248677248678,0.75,0.3333,23.6
Compensa integralmente tra le parti le spese e competenze del giudizio,Le spese e le spese del giudizio vengono compensate tra le parti,36.555829791123905,0.6222,0.4,13.1,Le spese e le spese del giudizio vengono compensate tra le parti,36.555829791123905,0.6222,0.4,13.1
Questa è la cosa fondamentale,Questa è stata la cosa principale,83.33333333333333,0.9977,1.0,100.0,Questa è stata la cosa principale,83.33333333333333,0.9977,1.0,100.0
Eppure ci sono cose che non capisco,Capirete che la cosa non è uguale,39.81481481481482,0.2062,0.0,8.1,C'è un'altra cosa che non capisco,66.66666666666667,0.6476,1.0,36.4
Ci sono le risposte a tutte,Ci sono tutte le risposte,47.48677248677249,0.6356,0.4444,35.0,Ci sono tutte le risposte,47.48677248677249,0.6356,0.4444,35.0
Forse potrebbe essere un fantastico ritorno alle origini,Sarà un ritorno alle origini,70.83333333333333,0.7938,0.8571,66.9,Sarà un ritorno alle origini,70.83333333333333,0.7938,0.8571,66.9
4 ) Il testo dell' articolo 3 è sostituito dal seguente : Articolo 3 1,4 ) L'articolo 3 è sostituito dal testo seguente : « Articolo 3 1,79.77752072488914,0.8213,1.0,75.3,4 ) L'articolo 3 è sostituito dal testo seguente : « Articolo 3 1,79.77752072488914,0.8213,1.0,75.3
Ma siamo già alla fine del 2003,Il 2003 è alla fine,41.43518518518518,0.3758,0.25,19.4,Il 2003 è alla fine,41.43518518518518,0.3758,0.25,19.4
Ma non è un film,Non è un un film commerciale,91.66666666666667,0.9977,1.0,100.0,Non è un un film commerciale,91.66666666666667,0.9977,1.0,100.0
"La questione , però , è molto più complessa",La questione è più complessa,45.555555555555564,0.5515,0.25,28.6,La questione è più complessa,45.555555555555564,0.5515,0.25,28.6
La ringrazio della sua cortese attenzione e la saluto,Ringrazio per l'attenzione e saluto,42.14997964997965,0.487,0.5,16.6,Ringrazio per l'attenzione e saluto,42.14997964997965,0.487,0.5,16.6
"In caso di peluche scegliete fibre naturali , come mohair , cotone , che siano lavabili","In caso di Pelegna, scegliere fra le fibre naturali, che sono asciugate",42.33377896613191,0.4018,0.2609,13.9,"In caso di peli di un bambino, Sceglie colori : come bionde, capelli, bagnati",41.897170462387855,0.2207,0.1667,9.1
Per fortuna che tutto è andato bene,Per fortuna è andato tutto bene,75.0,0.9977,1.0,100.0,Per fortuna è andato tutto bene,75.0,0.9977,1.0,100.0
Questo è un grave errore,È stato un grave errore,91.66666666666667,0.996,1.0,100.0,È stato un grave errore,91.66666666666667,0.996,1.0,100.0
"Per il calcolo della retta di frequenza, si applica il sistema tariffario ICEF",Per il calcolo della retta di frequenza si applica il sistema tariffario ICEF,30.777753836577364,0.6467,0.6667,43.5,Per il calcolo della retta di frequenza si applica il sistema tariffario ICEF,30.777753836577364,0.6467,0.6667,43.5
"è un tipo strano , però","è un tipo strano, molto strano",30.18518518518518,0.607,0.2857,18.6,"è un tipo strano, molto strano",30.18518518518518,0.607,0.2857,18.6
Non lascia nulla al caso,Non voglio lasciare nulla al caso,91.66666666666667,0.9977,1.0,100.0,Non voglio lasciare nulla al caso,91.66666666666667,0.9977,1.0,100.0
Ma c' è un altro nodo da sciogliere,Il nodo è ancora da sciogliere,44.34824434824435,0.3628,0.2,13.8,Il nodo è ancora da sciogliere,44.34824434824435,0.3628,0.2,13.8
Ma il lavoro è appena all' inizio,Il vero lavoro storico è appena agli inizi,75.63843563843564,0.898,0.9231,74.2,Ma il vero lavoro storico è appena agli inizi,83.33333333333333,0.9993,1.0,100.0
Clara aveva mal di testa e si sentiva poco bene,Clara aveva sempre sentito male e si sentiva male,34.84126984126984,0.5682,0.3529,20.9,Clara aveva un mal di testa e si sentiva male,42.00316023845436,0.7789,0.5556,46.7
Si resta in attesa di un sollecito riscontro,Restiamo in attesa di un riscontro,31.774891774891774,0.625,0.4,32.5,Restiamo in attesa di un riscontro,31.774891774891774,0.625,0.4,32.5
Dove sta il problema quindi,dove può stare il problema,83.33333333333333,0.996,1.0,100.0,dove può stare il problema,83.33333333333333,0.996,1.0,100.0
Proprio questo è il problema,Questo sarà il grande problema,75.0,0.996,1.0,100.0,Questo sarà il grande problema,75.0,0.996,1.0,100.0
Il candidato è decisamente meritevole di essere preso in considerazione ai fini della presente valutazione comparativa,Il candidato può essere certamente preso in considerazione ai fini della presente valutazione comparativa,68.07199744699746,0.7834,0.6923,61.6,Il candidato può essere certamente preso in considerazione ai fini della presente valutazione comparativa,68.07199744699746,0.7834,0.6923,61.6
Perché non c' è un controllo capillare,Non c'è un controllo,40.50925925925926,0.526,0.2857,21.4,Non c'è un controllo,40.50925925925926,0.526,0.2857,21.4
"Il Dirigente, solo in caso di documentate gravità ed in relazione alla disponibilità di posti, puó autorizzare il trasferimento","Il Dirigente, solo in caso di necessità, puó richiedere il trasferimento in aspettativa e in relazione alla disponibilità e alla disponibilità",35.58928227575328,0.6539,0.4737,40.6,"Il Dirigente, solo in caso di necessità e in presenza di posti, puó autorizzare il trasferimento alla disponibilità e in relazione alla disponibilità",48.19186724793133,0.8321,0.65,55.7
Quali sono i fattori di rischio cardiovascolari più riconoscibili,Quali sono i fattori di rischio,66.66666666666667,0.9977,1.0,100.0,Quali sono i fattori di rischio,66.66666666666667,0.9977,1.0,100.0
"Anzi , non è la strada da percorrere",Ma la strada non è facile da percorrere,83.33333333333333,0.999,1.0,100.0,Ma la strada non è facile da percorrere,83.33333333333333,0.999,1.0,100.0
Molte di esse sono tossiche,Alcune di queste sono estremamente difficili,38.35317460317461,0.4259,0.2,18.0,Alcune di queste sono estremamente difficili,38.35317460317461,0.4259,0.2,18.0
qualcuno può dar- me suggerimenti,Qualcuno può dar - me qualche suggerimento,43.452380952380956,0.7934,1.0,30.7,Qualcuno può dar - me qualche suggerimento,43.452380952380956,0.7934,1.0,30.7
Sembrava che Tonio Battaglia avesse imparato la lezione,Sembrava che Tonio Battaglia avesse imparato la lezione,33.333333333333336,0.689,0.8235,60.7,Sembrava che Tonio Battaglia avesse imparato la lezione,33.333333333333336,0.689,0.8235,60.7
"Così deciso in Venezia , in camera di consiglio , addì 19 dicembre 2002",Così deciso in Venezia nella camera di consiglio del 19 dicembre 2002,100.0,0.9997,1.0,100.0,Così deciso in Venezia nella camera di consiglio del 19 dicembre 2002,100.0,0.9997,1.0,100.0
Sinceramente non era cosa da poco,Non era una cosa facile,56.726190476190474,0.6727,0.6667,54.8,Non era una cosa facile,56.726190476190474,0.6727,0.6667,54.8
Il problema ovviamente è di contenuti,Il problema è di contenuti,35.61507936507936,0.5111,0.2857,23.6,Il problema è di contenuti,35.61507936507936,0.5111,0.2857,23.6
Ma oggi non è più così,Oggi non può più essere così,83.33333333333333,0.9977,1.0,100.0,Oggi non può più essere così,83.33333333333333,0.9977,1.0,100.0
"Il candidato dimostra , inoltre , un' ottima continuità nella produzione scientifica",Il candidato dimostra una buona continuità nella produzione scientifica,100.0,0.9993,1.0,100.0,Il candidato dimostra una buona continuità nella produzione scientifica,100.0,0.9993,1.0,100.0
posso chieder- ti una cosa,Posso chiedere solo una cosa,83.33333333333333,0.996,1.0,100.0,Posso chiedere solo una cosa,83.33333333333333,0.996,1.0,100.0
"Cessa il vento , calma è la bufera , torna a casa fiero il partigian Sventolando la rossa sua bandiera ; vittoriosi e alfin liberi siam","Cessa il vento, calma la situazione, torna a casa, urlando al burattino : Birbante e al largo",27.790813506624332,0.2896,0.3429,11.7,"Cessa il vento, calma la situazione, torna a casa, urlando al burattino : Birbante e al largo della sua pianura",28.21090711557243,0.3114,0.3158,11.4
Qui devo sempre stare all' erta,Qui dobbiamo stare d'accordo,29.62962962962963,0.0862,0.0,12.4,Qui dobbiamo stare d'accordo,29.62962962962963,0.0862,0.0,12.4
Qual è esattamente il suo lavoro,Qual è il suo lavoro,51.296296296296305,0.75,0.5714,39.8,Qual è il suo lavoro,51.296296296296305,0.75,0.5714,39.8
Fino a quando continueremo a far- ci male,Dobbiamo continuare a far - ci male,52.15608465608466,0.7934,1.0,30.7,Dobbiamo continuare a far - ci male,52.15608465608466,0.7934,1.0,30.7
Poi provò a scrivere sui bidoni il tipo del rifiuto da gettare,Provò a scrivere su dei bidoni il tipo di rifiuto da gettare,26.398046398046393,0.6491,0.4545,18.5,Provò a scrivere su dei bidoni il tipo di rifiuto da gettare,26.398046398046393,0.6491,0.4545,18.5
"Insomma , è il caos",Insomma è il panico,31.94444444444444,0.2041,0.0,14.8,Insomma è tutto il panico,33.53174603174603,0.2,0.0,12.7
Questa non è ( ovviamente ) una lista completa,Non è una lista completa,56.24028749028749,0.6727,0.5714,32.6,Non è una lista completa,56.24028749028749,0.6727,0.5714,32.6
"Di cosa si tratta , precisamente",Ma di che cosa si tratta precisamente,91.66666666666667,0.9985,1.0,100.0,Ma di che cosa si tratta precisamente,91.66666666666667,0.9985,1.0,100.0
"Sì , è una provocazione",è stata davvero soltanto una provocazione,54.232804232804234,0.5435,0.2222,19.4,è stata davvero soltanto una provocazione,54.232804232804234,0.5435,0.2222,19.4
"Che vuole dire molto , moltissimo","Che vuol dire molto, moltissimo",39.523809523809526,0.5773,0.5,30.2,"Che vuol dire molto, moltissimo",39.523809523809526,0.5773,0.5,30.2
"Preannuncia , quindi , il proprio voto contrario",Preannuncia il proprio voto contrario,91.66666666666667,0.996,1.0,100.0,Preannuncia il proprio voto contrario,91.66666666666667,0.996,1.0,100.0
Non è solo una questione terminologica,Non è una pura questione terminologica,83.33333333333333,0.9977,1.0,100.0,Non è una pura questione terminologica,83.33333333333333,0.9977,1.0,100.0
In attesa di risposta si ringrazia,In attesa di una risposta ringrazio,91.66666666666667,0.9977,1.0,100.0,In attesa di una risposta ringrazio,91.66666666666667,0.9977,1.0,100.0
è una mia amica,È un mio grande amico,75.0,0.996,1.0,100.0,È un mio grande amico,75.0,0.996,1.0,100.0
"Altri artisti che si sono cimentati con il genere sono Giacomo Gates, Kurt Elling, Al Jarreau, e i Manhattan Transfer che hanno registrato un album con lo stesso titolo","Alcuni album che si sono mai presentati con il genere letterario, ovvero Aidan, e Aidan che hanno scritto un ottimo album con lo stesso titolo",10.24276779560428,0.3765,0.2041,10.8,"Alcuni album che si sono mai aggiudicati con il genere letterario, ovvero i racconti, e i racconti con lo stesso titolo",12.007197823439062,0.3128,0.2222,11.3
Era un ladro,Era un ladro ladro,25.0,0.5215,0.5,24.9,Era un ladro ladro,25.0,0.5215,0.5,24.9
"Ma non è il caso , oggi",Ma non è il caso,56.031746031746046,0.8203,0.5714,57.9,Ma non è il caso,56.031746031746046,0.8203,0.5714,57.9
Ci sono due scuole di pensiero,Le scuole di pensiero sono due,72.26190476190476,0.755,0.6667,57.0,Le scuole di pensiero sono due,72.26190476190476,0.755,0.6667,57.0
"Sono già arrivati alcuni testi scolastici; ho una buona scorta di quaderni, matite, gomme ed etichette, che mi ero portata da casa","Sono già arrivati alcuni testoni di testo ; ho già ricevuto una buona scorta di quaderno, che porta da casa",29.296619009963738,0.195,0.1081,7.6,"Sono già arrivati alcuni testi critici di alfabetico e alfabetico ( diario, diario, ecc",31.94930782311434,0.1851,0.129,5.9
"Ed allora , come stanno davvero le cose",E oggi come stanno le cose,40.0,0.5011,0.2222,16.2,E oggi come stanno le cose,40.0,0.5011,0.2222,16.2
Un' altra domanda è questa,Un'altra domanda è la seguente,51.94444444444445,0.5836,1.0,54.8,Un'altra domanda è la seguente,51.94444444444445,0.5836,1.0,54.8
Qual è il tuo paese,è ancora il tuo paese,91.66666666666667,0.996,1.0,100.0,è ancora il tuo paese,91.66666666666667,0.996,1.0,100.0
Forse dovrebbe ma per noi non è un problema,Per noi non è un problema,66.66666666666667,0.9977,1.0,100.0,Per noi non è un problema,66.66666666666667,0.9977,1.0,100.0
Mi costano un occhio della testa,Ma costano un occhio della testa,100.0,0.9977,1.0,100.0,Ma costano un occhio della testa,100.0,0.9977,1.0,100.0
E questa mi sembra fenomenale come affermazione,E questo mi sembra una sua affermazione,47.40740740740741,0.3587,0.1429,5.9,E questo mi sembra una sua affermazione,47.40740740740741,0.3587,0.1429,5.9
"Dopo il naso, gli fece la bocca",Dopo il naso Geppetto fa la bocca,69.69507101086049,0.3061,0.5,15.6,Dopo il naso Geppetto fa la bocca,69.69507101086049,0.3061,0.5,15.6
Qual è l' obiettivo principale dell' iniziativa,Qual è l'obiettivo di questa iniziativa,55.694444444444436,0.6205,0.5455,27.2,Qual è l'obiettivo di questa iniziativa,55.694444444444436,0.6205,0.5455,27.2
Quali sono gli obiettivi del master,Quali sono gli obiettivi del master,8.333333333333334,0.4259,0.2,18.0,Quali sono gli obiettivi del master,8.333333333333334,0.4259,0.2,18.0
Una cosa sola è certa,Una cosa sola è certa,11.666666666666666,0.744,0.0,26.9,Una cosa sola è certa,11.666666666666666,0.744,0.0,26.9
La Presidenza si attiverà nel senso indicato,La Presidenza si deve attivare nel senso seguente,41.785714285714285,0.5282,0.3077,22.1,La Presidenza si deve attivare nel senso seguente,41.785714285714285,0.5282,0.3077,22.1
Su questo non gli si può dare torto,Non possiamo dar - gli torto,48.7037037037037,0.7353,1.0,23.0,Non possiamo dar - gli torto,48.7037037037037,0.7353,1.0,23.0
"Tale relazione e corredata , se del caso , di proposte di modifica",Tale relazione è corredata di proposte di parere,36.64141414141414,0.5018,0.375,20.2,Tale relazione è corredata di proposte di parere,36.64141414141414,0.5018,0.375,20.2
E questo è sicuramente un bene,E questo è stato un bene,91.66666666666667,0.9977,1.0,100.0,E questo è stato un bene,91.66666666666667,0.9977,1.0,100.0
"E ancora : "" sono solo una minoranza",Ma sono una minoranza assoluta,49.72222222222222,0.5111,0.2857,23.6,Ma sono una minoranza assoluta,49.72222222222222,0.5111,0.2857,23.6
Ed è questo un errore,Ed è un grande errore,83.33333333333333,0.996,1.0,100.0,Ed è un grande errore,83.33333333333333,0.996,1.0,100.0
Ma qui la situazione è più complicata,Ma la situazione è più complicata,23.0952380952381,0.4907,0.25,30.2,Ma la situazione è più complicata,23.0952380952381,0.4907,0.25,30.2
Ora tuttavia si apre una pagina nuova,Ora si apre una pagina nuova,63.13131313131313,0.9765,0.8889,50.8,Ora si apre una pagina nuova,63.13131313131313,0.9765,0.8889,50.8
Lo scenario potrebbe essere questo,Questo è il nostro scenario,44.047619047619044,0.2206,0.0,10.4,Questo è il nostro scenario,44.047619047619044,0.2206,0.0,10.4
Ma c' è un' altra notizia,Ma ci sono altre buone notizie,75.0,0.9977,1.0,100.0,Ma la vera notizia politica è un'altra,35.416666666666664,0.082,0.0,6.6
E poi i nostri prezzi sono abbastanza bassi,I nostri prezzi sono bassi,91.66666666666667,0.996,1.0,100.0,E poi i nostri prezzi sono abbastanza bassi,18.354700854700855,0.9132,0.5455,22.1
"L' articolo 235 del codice penale è sostituito dal seguente : "" Art",L'articolo 235 del codice penale è sostituito con il seguente : « Art,83.77386502386501,0.8106,1.0,84.5,L'articolo 235 del codice penale è sostituito con il seguente : « Art,83.77386502386501,0.8106,1.0,84.5
"Te lo dico sul serio , adesso",Lo dico sul serio,38.095238095238095,0.5215,0.2857,24.9,Lo dico sul serio,38.095238095238095,0.5215,0.2857,24.9
"Ma questo , purtroppo , non è il nostro caso",Ma non è il caso nostro,38.41422466422466,0.62,0.0,11.5,Ma non è il caso nostro,38.41422466422466,0.62,0.0,11.5
Ma c' è un motivo molto più importante,Ma c'è un altro motivo,44.34102934102933,0.8848,0.8889,28.6,Ma c'è un altro motivo più misterioso,39.57251082251082,0.8629,0.7273,26.3
"Una strada , insomma , che non ci porta da nessuna parte",Una strada che ci porta da nessuna parte,52.123015873015866,0.605,0.4286,36.6,Una strada che ci porta da nessuna parte,52.123015873015866,0.605,0.4286,36.6
