Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
Questo non è assolutamente sufficiente,Ma non poteva essere sufficiente,44.78174603174603,0.535,0.2222,20.8,Ma non poteva essere sufficiente,44.78174603174603,0.535,0.2222,20.8
Perché non può far- lo da solo,Ma non può fare da solo,71.52777777777777,0.83,0.8,76.0,Ma non può fare da solo,71.52777777777777,0.83,0.8,76.0
Qui c' è solo un fiume,C'è un fiume,47.142857142857146,0.487,0.25,0.0,C'è un fiume,47.142857142857146,0.487,0.25,0.0
"In particolare si dedicò al seminario diocesano e ne modificò l'insegnamento, chiamando da Bagnoregio il professor don Pietro Artemi per la scuola di retorica, ne curò la pulizia dei locali e pensò ad ingrandirne il fabbricato con l'acquisto del palazzo Cristofari","In particolare si pensò al seminarista e ne modifichiò l'insegnamento, chiamando da Bagnoli il professore, e ne curò la ricerca dei locali e pensò ad ingrandire la scuola di re Giacomo Sciantosa",17.02382971601767,0.5006,0.3288,20.8,"In particolare si occupa del seminaristico e ne modifichi l'insegnamento, chiamando da Bagnoli il professore, e ne curò la ricerca dei locali e pensò ad ingrandire la scuola di retorica, ma pensò di ingrandire il palazzo con l'acquisto del Palazzo Cristomessi",21.638700989791996,0.5732,0.4096,28.3
Puoi far- ci un caso concreto,Può fare un caso concreto,91.66666666666667,0.996,1.0,100.0,Può fare un caso concreto,91.66666666666667,0.996,1.0,100.0
Questo non è l' unico caso,Non è l'unico caso,24.583333333333332,0.3814,0.8571,11.5,Non è l'unico caso,24.583333333333332,0.3814,0.8571,11.5
La collocazione editoriale delle pubblicazioni è appena sufficiente,La collocazione editoriale delle pubblicazioni è sufficiente,35.77380952380952,0.6127,0.3636,26.6,La collocazione editoriale delle pubblicazioni è sufficiente,35.77380952380952,0.6127,0.3636,26.6
Le leggi antisemitiche si susseguivano l’una all’altra,Le leggi antisemitiche si alternavano l ’ una all ’ altra,35.61507936507936,0.1576,0.1053,6.8,Le leggi antisemitiche si alternavano l ’ una all ’ altra,35.61507936507936,0.1576,0.1053,6.8
Casomai ne parleremo un' altra volta,Ne parleremo un'altra volta,28.33333333333334,0.1493,0.4444,9.7,Ne parleremo un'altra volta,28.33333333333334,0.1493,0.4444,9.7
La strada aperta non è quindi ignota,La strada non è quindi ignota,51.72619047619048,0.7782,0.5714,50.8,La strada non è quindi ignota,51.72619047619048,0.7782,0.5714,50.8
La verità è là fuori,La verità è tutt'altra,54.36507936507936,0.5215,0.3333,46.3,La verità è tutt'altra,54.36507936507936,0.5215,0.3333,46.3
"La realtà , naturalmente , non è così semplice",La realtà non è così semplice,91.66666666666667,0.9977,1.0,100.0,La realtà non è così semplice,91.66666666666667,0.9977,1.0,100.0
Dovranno far- lo più volte,Dovranno far - lo lo più volte,21.111111111111114,0.0962,0.2222,6.6,Dovranno far - lo lo più volte,21.111111111111114,0.0962,0.2222,6.6
"Al comma 2 , sopprimere la parola : rappresentativi",Al comma 2 sopprimere la parola : rappresentative,100.0,0.999,1.0,100.0,Al comma 2 sopprimere la parola : rappresentative,100.0,0.999,1.0,100.0
La cosa importante però è un' altra,Ma la cosa importante è un'altra,31.567460317460316,0.3276,0.4,8.2,Ma la cosa più buffa è un'altra,44.675925925925924,0.4747,0.5455,14.5
Ma nella realtà le cose stanno un pò diversamente,Nella realtà le cose stanno un pò diversamente,30.021367521367523,0.7806,0.5,36.6,Ma nella realtà le cose stanno un pò diversamente,16.582491582491585,0.7683,0.4615,31.6
"Sostituire il comma 6 , con il seguente : 6",Sostituire il comma 6 con il seguente,83.80952380952381,0.8512,0.9231,86.7,Sostituire il comma 6 con il seguente,83.80952380952381,0.8512,0.9231,86.7
Avevo un quesito da por- le,Ho da porre un quesito,83.33333333333333,0.996,1.0,100.0,Ho da porre un quesito,83.33333333333333,0.996,1.0,100.0
44 ] Ma Gesù stesso aveva dichiarato che un profeta non riceve onore nella sua patria,44 Ma Gesù stesso aveva dichiarato che un profeta non riceve onore nella sua patria,91.66666666666667,0.9999,1.0,100.0,44 Ma Gesù stesso aveva dichiarato che un profeta non riceve onore nella sua patria,91.66666666666667,0.9999,1.0,100.0
"Oggi , per questo , sono previste anche altre manifestazioni","Per questo, sono previste altre manifestazioni",48.4049284049284,0.7934,0.6,43.5,"Per questo, sono previste altre manifestazioni",48.4049284049284,0.7934,0.6,43.5
Questo è un fatto estremamente positivo,È comunque un fatto positivo,51.507936507936506,0.75,0.6667,39.8,È comunque un fatto positivo,51.507936507936506,0.75,0.6667,39.8
"Che cos' è la "" tradizione",Che cos'è la tradizione,34.92063492063492,0.8535,0.5714,21.4,Che cos'è la tradizione,34.92063492063492,0.8535,0.5714,21.4
Tuttavia non è così semplice,Ma non deve essere così semplice,83.33333333333333,0.9977,1.0,100.0,Ma non deve essere così semplice,83.33333333333333,0.9977,1.0,100.0
è appunto questo il problema,Questo sarà il grande problema,36.507936507936506,0.2542,0.0,11.5,Questo sarà il grande problema,36.507936507936506,0.2542,0.0,11.5
è soprattutto una devastante realtà,Questa è una realtà terribile,43.75,0.5111,0.0,23.6,Questa è una realtà terribile,43.75,0.5111,0.0,23.6
"Dostoevskij, la cui opera è spesso considerata un precursore filosofico dell'esistenzialismo, ha spesso espresso una preoccupazione simile nei suoi romanzi",Dostokovich è spesso considerato un precursore del precursore filosofico dell'esistenzialismo,7.031746031746032,0.2457,0.2857,6.7,Dostokov è spesso considerato un precursore del precursore filosofico dell'esistenzialismo,7.031746031746032,0.2457,0.2857,6.7
Questo può essere utilizzato per scalare le virgolette grafiche verso l'alto o verso il basso per adattarle a citazioni più grandi o più piccole,Questo può essere utilizzato per scalare le virule grafiche verso l'alto o verso il basso,21.660671074237317,0.5822,0.6667,43.9,Questo può essere utilizzato per scalare le virule grafiche verso l'alto o verso il basso o verso la basso,21.93057660730075,0.5437,0.6047,48.2
Vi faccio un esempio concreto,Faccio un esempio concreto,30.753968253968253,0.5215,0.2857,27.5,Faccio un esempio concreto,30.753968253968253,0.5215,0.2857,27.5
Ma la sfida è stata lanciata,La grande sfida è lanciata,83.33333333333333,0.996,1.0,100.0,La grande sfida è lanciata,83.33333333333333,0.996,1.0,100.0
Questo è un problema delicato,Questo è un nostro problema,15.138888888888886,0.5111,0.0,23.6,Questo è un nostro problema,15.138888888888886,0.5111,0.0,23.6
E c' è una grande differenza,E c'è una grande differenza,32.142857142857146,0.3846,0.0,14.1,C'è una certa abissale differenza,30.555555555555554,0.1923,0.0,10.7
Ora tutti sanno che è andata a finire,Sappiamo che è andata a finire,60.899470899470906,0.8067,0.5,53.7,Sappiamo che è andata a finire,60.899470899470906,0.8067,0.5,53.7
Nessuno è stato in grado di stabilire se si siano presentate 20.000 o 30.000 persone,Neanche se si è in grado di stabilire se si sono presentate 20. 000 persone,17.890866873065015,0.5699,0.5714,33.3,Neanche se si è in grado di stabilire se si sono presentate 20. 000 persone,17.890866873065015,0.5699,0.5714,33.3
"Non devono pensare , altrimenti sono guai","Non dobbiamo pensare, altrimenti saranno guai",19.155844155844157,0.3279,0.2,9.3,"Non dobbiamo pensare, altrimenti saranno guai",19.155844155844157,0.3279,0.2,9.3
Si ringrazia per l' attenzione e si inviano cordiali saluti,Si ringrazia per l'attenzione e si inviano cordiali saluti,19.03975653975654,0.2581,0.3529,10.6,Si ringrazia per l'attenzione e si inviano cordiali saluti,19.03975653975654,0.2581,0.3529,10.6
"Era solo una bambina , dopo tutto",Era solo una bambina bambina,50.31746031746032,0.6313,0.5,42.7,Era solo una bambina bambina,50.31746031746032,0.6313,0.5,42.7
"La passera di mare è caratterizzata da una pelle liscia e marrone, da macchie rosse e da una cresta ossea dietro gli occhi","La passerella di mare è caratterizzata da una pelle bianca, marrone e marrone",14.880070546737214,0.4166,0.375,24.6,"La passerella di mare è caratterizzata da una pelle bianca, marrone e chiara, da una cresta bianca dietro gli occhi",18.992381140849947,0.6613,0.4615,37.9
Nessuno ha detto il contrario,nessuno ha detto il contrario,12.962962962962964,0.75,0.5,23.6,nessuno ha detto il contrario,12.962962962962964,0.75,0.5,23.6
E questo probabilmente non è un bene,E non è un bene,91.66666666666667,0.996,1.0,100.0,E non è un bene,91.66666666666667,0.996,1.0,100.0
Ti ringrazio anticipatamente della risposta,Ti ringrazio per la tua risposta,41.58730158730159,0.5011,0.2222,18.0,Ti ringrazio per la tua risposta,41.58730158730159,0.5011,0.2222,18.0
Dov' è il trucco,Dove è allora il trucco,83.33333333333333,0.996,1.0,100.0,Dove è allora il trucco,83.33333333333333,0.996,1.0,100.0
E come può fare questo,E come può fare questo,17.12962962962963,0.5515,0.4444,35.0,E come può fare questo,17.12962962962963,0.5515,0.4444,35.0
Non mi tornano i conti,Altrimenti i conti non tornano,50.0,0.535,0.2222,20.8,Altrimenti i conti non tornano,50.0,0.535,0.2222,20.8
"Saulchery è un comune del dipartimento dell'Aisne, in Piccardia, nel nord della Francia","Saulyy è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.9333,94.3,"Saulyy è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.9333,94.3
"Dichiara , quindi , conclusa la seduta",Dichiara quindi conclusa la seduta,83.33333333333333,0.996,1.0,100.0,Dichiara quindi conclusa la seduta,83.33333333333333,0.996,1.0,100.0
Per ora sono limitati a due combinazioni di colori e possono cantare tre nuove canzoni e ballare,Sono limitati a due combinazioni di colori e possono cantare tre canzoni diverse,25.617414195000404,0.7095,0.7143,55.4,Sono limitati a due combinazioni di colori e possono cantare tre canzoni e possono ballare tre giorni,26.627611237826287,0.7911,0.6875,59.7
Non è una novità irrilevante,Non è una novità assoluta,83.33333333333333,0.6468,0.75,44.8,Non è una novità assoluta,83.33333333333333,0.6468,0.75,44.8
Adesso il tempo è finito,Il tempo debito è finita,30.753968253968253,0.5111,0.3333,12.7,Il tempo debito è finita,30.753968253968253,0.5111,0.3333,12.7
"C' è una differenza , anche se sottile",C'è una sottile ma sostanziale differenza,37.734487734487736,0.9498,0.5,18.0,C'è una sottile ma sostanziale differenza,37.734487734487736,0.9498,0.5,18.0
Questo non è una novità,Non è questo certo una novità,29.35185185185185,0.4808,0.2222,15.2,Quest'ultima non è una novità assoluta,80.0,0.6385,1.0,64.3
piano piano non c' è fretta,Non c'era alcuna fretta,44.82804232804233,0.4406,1.0,27.5,Non c'era alcuna fretta,44.82804232804233,0.4406,1.0,27.5
"Montchâlons è un comune del dipartimento dell'Aisne, in Piccardia, nel nord della Francia","Montchâl è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.875,94.3,"Montchâl è un comune. Si trova nella regione Picardie, nel dipartimento dell'Aisne, nel nord della Francia",91.97885612656556,0.9473,0.875,94.3
Ed è un errore,Ed è un grande errore,83.33333333333333,0.996,1.0,100.0,Ed è un grande errore,83.33333333333333,0.996,1.0,100.0
"Chissà , i presupposti ci sono tutti",Ci sono tutti i presupposti,83.33333333333333,0.996,1.0,100.0,Ci sono tutti i presupposti,83.33333333333333,0.996,1.0,100.0
"Purtroppo , però , le cose stanno in modo diverso",Purtroppo le cose stanno in modo diverso,62.69841269841269,0.7577,0.7692,70.1,Purtroppo le cose stanno in modo diverso,62.69841269841269,0.7577,0.7692,70.1
Che è stata un successo,È stato certamente un successo,83.33333333333333,0.996,1.0,100.0,È stato certamente un successo,83.33333333333333,0.996,1.0,100.0
questo s' è proprio montato la testa,c'è una testa strana,35.07575757575757,0.1282,0.0,5.9,c'è una testa strana,35.07575757575757,0.1282,0.0,5.9
Questa è una storia molto più lunga,Questa è una lunga storia,55.74074074074074,0.75,0.3333,42.7,Questa è una lunga storia,55.74074074074074,0.75,0.3333,42.7
Questo è un dilemma ora,Ma è un mio diletto,33.53174603174603,0.1695,0.0,10.4,Ma è un mio diletto,33.53174603174603,0.1695,0.0,10.4
L' emendamento è stato respinto,Quindi l'emendamento deve essere respinto,27.222222222222225,0.0847,0.25,10.7,Quindi l'emendamento deve essere respinto,27.222222222222225,0.0847,0.25,10.7
"Non c’è modo di diventare più intimi, ecco il punto",Non c ’ è un modo di diventare amici,33.77995642701526,0.2083,0.0,4.8,Non c ’ è un modo di diventare più felice,30.959967320261438,0.2055,0.0,4.2
Mi trovo molto molto bene,Mi sono trovato molto bene,83.33333333333333,0.996,1.0,100.0,Mi sono trovato molto bene,83.33333333333333,0.996,1.0,100.0
"È una pianta erbacea , alta da 10 a 40 cm",È una pianta alta da 10 cm fino a 40 m,91.66666666666667,0.9996,1.0,100.0,È una pianta alta da 10 cm fino a 40 m,91.66666666666667,0.9996,1.0,100.0
Qual è esattamente il suo parere,Ma qual è il suo parere,62.12962962962964,0.9765,0.5714,50.8,Ma è un suo parere,41.98412698412699,0.5111,0.3333,23.6
Ce ne sono tanti sotto gli occhi di tutti,È stato sotto gli occhi di tutti,100.0,0.9985,1.0,100.0,È stato sotto gli occhi di tutti,100.0,0.9985,1.0,100.0
"L' orario giornaliero di lavoro sarà esposto in apposita tabella , da affigger- si secondo le norme di legge",L'orario invernale di lavoro sarà esposizione in apposita tabella di legge da affittere secondo le norme di legge,53.52564102564102,0.4571,0.3529,24.6,L'orario invernale di lavoro sarà esposizione in apposita tabella di legge da affittere secondo le norme di legge,53.52564102564102,0.4571,0.3529,24.6
"A partire dalla pubblicazione iniziale di XML 1.0, sono state sviluppate numerose specifiche strettamente correlate a XML. Spesso il termine `` XML'' viene usato per riferirsi a XML insieme a una o più di queste altre tecnologie che sono state considerate parte del nucleo di XML","A partire dalla pubblicazione originale di XML 1. 0, sono state create tre serie di strettamente correlate a XMPP. Ogni parola può essere usata per indicare un numero di informazioni che sono state considerate parte del nucleo di Xml",28.611729471934996,0.1429,0.0,1.0,"A partire dalla pubblicazione originale di XML 1. 0, sono state create tre serie di strettamente correlate a XMPP. Ogni parola può essere usata per indicare un numero di altre informazioni che sono state considerate parte del nucleo di XMPL",28.952419601644404,0.1415,0.0,1.0
Resterà in carcere fino al 1991,In carcere restano in 1972,67.97619047619048,0.7938,0.75,66.9,In carcere restano in 1972,67.97619047619048,0.7938,0.75,66.9
Quindi effettivamente questo è un grande problema,Questo è un grande problema,40.46296296296296,0.6356,0.2857,19.4,Questo è un grande problema,40.46296296296296,0.6356,0.2857,19.4
Alcune poesie sono state pubblicate in antologie,Alcune poesie sono state pubblicate in antologia,21.15079365079365,0.5646,0.3077,16.1,Alcune poesie sono state pubblicate in antologia,21.15079365079365,0.5646,0.3077,16.1
"Ha 12 anni , forse , meno","Ha 12 anni, forse più recente",66.66666666666667,0.9577,0.75,61.5,"Ha 12 anni, forse più recente",66.66666666666667,0.9577,0.75,61.5
"L'indianizzazione fu ritenuta un vero e proprio processo di civilizzazione, in cui i popoli locali erano grossomodo recipienti passivi, oltre che dai teorici della ""Grande India"", come Majumdar (che formularono ipotesi di evangelizzazione su larga scala da parte di bramini o colonizzazione vera e propria da parte di gruppi di indiani, della casta dei mercanti o dei guerrieri), dalla generazione di studiosi che si occuparono della decifrazione delle culture del sudest asiatico in epoca coloniale, come Coedès, autore di Les états hindouisés d'Indochine et d'Indonésie, e nelle sintesi di lavori precedenti come la monumentale A history of Southeast Asia di D.G.E.Hall. Il concetto venne sottoposto a una revisione critica nei decenni successivi da autori come Mabbett, che indicò anche l'opportunità di evitare la percezione della cultura indiana come un monolite omogeneo che gli appariva caratteristica dei sanscritisti","L'India fu valutata un vero e proprio sistema di civilizzazione, in cui i popoli che si occupavano della cultura indiana erano grosso modo diversi. Questo epoca fu molto diversa dai teorici della "" Prima Guerra Mondiale "", come naturale evoluzione dei cultural - occidentale",6.6031221473942665,0.1347,0.1376,2.7,"L'India è stata un vero e proprio processo di civilizzazione, in cui i popoli che si occupavano della cultura indiana erano grosso modo diversi. Questo genere di persone si trattava soprattutto dei teorici del sud dell'India. Il concetto di "" Neppure "" era stato quello di "" waggle dance "", come naturale evoluzione di gruppi di indiani",9.386355133392719,0.1772,0.1791,6.5
Però faccio solo un' ipotesi,Ma facciamo un'ipotesi,28.571428571428573,0.0,0.2857,0.0,Ma facciamo un'ipotesi,28.571428571428573,0.0,0.2857,0.0
Non esiste una terapia risolutiva,Non esiste una sola terapia sintomatica,39.92063492063492,0.5011,0.2222,18.0,Non esiste una sola terapia sintomatica,39.92063492063492,0.5011,0.2222,18.0
E questo potrebbe essere un segnale importante,Questo era un cattivo segnale,33.101851851851855,0.2542,0.0,10.4,Questo era un cattivo segnale,33.101851851851855,0.2542,0.0,10.4
"Il 30 luglio seguente fa il suo esordio con la maglia degli Hammers, nel terzo turno preliminare di Europa League contro i rumeni dell'Astra Giurgiu, rendendosi suo malgrado protagonista dell'autogol che vale il 2-2 finale","Il 30 luglio seguente fa il suo esordio con la maglia degli Hamburgland, nel terzo turno di Europa League contro i rumeni dell'Astra Giurgiana contro i Ruggero e vale il 2 - 2",27.0679166656959,0.6088,0.597,52.0,"Il 30 luglio seguente fa la parte degli Hamburg, nel terzo turno preliminare di Europa League contro i rumeni dell'Astra Giurgi, rendendone il secondo turno dell'intero ciclo vincente",29.306112168267692,0.537,0.4688,39.5
Sono laureata in Lingue e Letterature Straniere ( inglese / francese,"Sono laureata in Lingue e Letterature Straniere ( inglese, francese e francese",63.450292397660824,0.8893,0.7368,66.5,"Sono laureata in Lingue e Letterature Straniere ( inglese, francese e francese",63.450292397660824,0.8893,0.7368,66.5
Insomma non è tutto oro quello che luccica,Non è tutto oro quello che luccica,23.16849816849817,0.5397,0.3636,14.3,Non è tutto oro quello che luccica,23.16849816849817,0.5397,0.3636,14.3
Quali sono i passi ulteriori,Quali sono i passi successivi,15.833333333333334,0.0,0.0,5.3,Quali sono i passi successivi,15.833333333333334,0.0,0.0,5.3
"Per il resto , non saprei",Per il resto non so,68.33333333333333,0.6727,0.6667,54.8,Per il resto non so,68.33333333333333,0.6727,0.6667,54.8
Non era una messa in scena,Non è una messa in scena,100.0,0.9977,1.0,100.0,Non è una messa in scena,100.0,0.9977,1.0,100.0
Spero di aver fatto un pò di chiarezza,Spero di fare un pò di chiarezza,19.724025974025974,0.2885,0.2,14.5,Spero di fare un pò di chiarezza,19.724025974025974,0.2885,0.2,14.5
"Circa 12000 anni fa la temperatura del pianeta ricominciò ad alzarsi, i ghiacci iniziarono a sciogliersi, le piogge ripresero a cadere: finiva l’Era glaciale e aveva inizio l’Era temperata, nella quale viviamo ancora oggi","Circa 1200 anni fa la temperatura del pianeta tornò ad alzarsi, i ghiacci iniziarono a cadere, le piogge iniziano a cadere per terra",30.31874712021771,0.2374,0.1176,6.6,"Circa 1200 anni fa la temperatura del pianeta tornò ad alzarsi, i ghiacciai iniziarono a cadere, le piogge iniziano a cadere ; questo inizio ha inizio l'Era temperata",28.13665389527458,0.1944,0.1429,4.5
Nel 2004 è stato nominato Ambasciatore di grado,Nel 2004 è stato nominato Amnesico di gradimento,26.25,0.3945,0.1538,13.1,Nel 2004 è stato nominato Amnesico di gradimento,26.25,0.3945,0.1538,13.1
I risultati sono : 1,I risultati sono stati 1,44.629629629629626,0.6356,0.5,35.0,I risultati sono stati 1,44.629629629629626,0.6356,0.5,35.0
C' è però una complicazione,Ma è una complicazione in più,40.33730158730159,0.4574,0.0,19.3,Ma è una complicazione in più,40.33730158730159,0.4574,0.0,19.3
Perché le cose non ti vanno bene,Perché le cose non andavano bene,42.53968253968254,0.4907,0.4,30.2,Perché le cose non andavano bene,42.53968253968254,0.4907,0.4,30.2
Sono stati piantati in alcuni luoghi per abbassare la falda freatica e ridurre la salinizzazione del suolo,Sono stati piantati in alcuni luoghi per abbassare la falda fremitiva e ridurre la saliva del suolo,47.0797299762817,0.6902,0.6471,56.0,Sono stati piantati in alcuni luoghi per abbassare la falda fremitiva e ridurre la saliva del suolo,47.0797299762817,0.6902,0.6471,56.0
Questo è un buon segno,Ed è un buon segno,100.0,0.996,1.0,100.0,Ed è un buon segno,100.0,0.996,1.0,100.0
"I problemi , tuttavia , sono molti","Tuttavia, vi sono alcuni problemi",28.0952380952381,0.098,0.0,8.1,"Tuttavia, vi sono alcuni problemi",28.0952380952381,0.098,0.0,8.1
Quindi non posso dar- le una risposta neanche su questo,Non posso dare una risposta,83.33333333333333,0.996,1.0,100.0,Non posso dare una risposta,83.33333333333333,0.996,1.0,100.0
Allora non sono il solo,Ma non sono il solo,38.25396825396825,0.6356,0.4444,24.7,Ma non sono il solo,38.25396825396825,0.6356,0.4444,24.7
"Thrymr ha un diametro di circa 5,6 chilometri e orbita attorno a Saturno a una distanza media di 20.810 Mm in 1120,809 giorni, con un'inclinazione di 175 rispetto all'eclittica, in direzione retrograda e con un'eccentricità di 0,453","Thym ha un diametro di circa 5, 6 chilometri e orbita attorno a Saturno a una distanza media di 20. 810. 000 km in grado di misurare velocità media di 1750, con un'inclinazione di 180° rispetto all'eclittica e un'eccentricità di 0, 453",48.046871327877476,0.7156,0.7381,35.2,"Thym ha un diametro di circa 5, 6 chilometri e orbita attorno a Saturno a una distanza media di 20. 810. 000 km in grado di misurare velocità media di gravità fino all'eclittica e con un'eccentricità di 0, 453",39.5107182450882,0.633,0.675,28.5
Perchè la mia risposta è sempre la stessa,La risposta è stata sempre la stessa,49.93987493987495,0.9308,0.5,30.7,La risposta è stata sempre la stessa,49.93987493987495,0.9308,0.5,30.7
Ma questo non è un film,Ma non è un film,48.51851851851851,0.6356,0.5714,23.0,Non è un film recente,52.22222222222221,0.6356,0.5714,38.7
è un' occasione che non possiamo perdere,è un'occasione da non perdere,47.30820105820106,0.5515,1.0,35.0,è un'occasione da non perdere,47.30820105820106,0.5515,1.0,35.0
Vi ringrazio per la disponibilità e vi porgo cordiali saluti,La ringrazio per la sua disponibilità e le porgo cordiali saluti,50.84045584045584,0.5651,0.4,18.4,La ringrazio per la sua disponibilità e le porgo cordiali saluti,50.84045584045584,0.5651,0.4,18.4
Più chiaro di così non si può essere,Più squallida di così non può essere,37.301587301587304,0.6371,0.3333,27.8,Più squallida di così non può essere,37.301587301587304,0.6371,0.3333,27.8
"9 ] Quando di notte cadeva la rugiada sul campo , cadeva anche la manna","9 Quando di notte cade la rugiada sul campo, cade anche la manna",41.55291005291006,0.6065,0.4,19.8,"9 Quando di notte cadeva la rugia sul campo, cadde anche la manna",39.17195767195767,0.6065,0.32,19.0
"Insomma , siamo proprio alla frutta","Caro jack, siamo alla frutta",83.33333333333333,0.9977,1.0,100.0,"Caro jack, siamo alla frutta",83.33333333333333,0.9977,1.0,100.0
Forse la bambina può ancora essere salvata,Forse la bambina può essere salva,31.25,0.3676,0.2222,16.2,Forse la bambina può essere salva,31.25,0.3676,0.2222,16.2
"Sarà un caso , o forse no",Può essere solo un caso,45.138888888888886,0.3178,0.2857,17.5,Può essere solo un caso,45.138888888888886,0.3178,0.2857,17.5
Glielo dice un bambino che c' era,Mi dice un bambino che c'era,33.29365079365079,0.3276,0.3636,15.2,Mi dice un bambino che c'era,33.29365079365079,0.3276,0.3636,15.2
E questo è solo il primo passo,è stato il primo passo,91.66666666666667,0.996,1.0,100.0,è stato il primo passo,91.66666666666667,0.996,1.0,100.0
Questa non è casa mia,Non è mica solo mia la casa,45.55555555555555,0.607,0.0,15.6,Non è mica solo mia la casa,45.55555555555555,0.607,0.0,15.6
Forse è proprio qui la differenza,La differenza è stata tutta qui,83.33333333333333,0.9977,1.0,100.0,La differenza è stata tutta qui,83.33333333333333,0.9977,1.0,100.0
L'equazione di Dirac è l'equazione d'onda che descrive in modo relativisticamente invariante il moto delle particelle a spin semintero (fermioni,L'equazione di Dirac è un equazione d'onda che descrive in modo approssimativo il moto delleteroidi a spin graduato ( fermo o fermissimi,41.11612975710339,0.6467,0.5263,29.4,L'equazione di Dirac è un'equatrice d'onda che descrive in modo approssimativo il moto delleteroidi a spin spropositato ( fermo,41.11612975710339,0.6586,0.5,34.5
Ma non è certo l' unico caso,Non è l'unico caso,47.61904761904762,0.4406,0.0,11.5,Non è l'unico caso,47.61904761904762,0.4406,0.0,11.5
"Sostituire i commi 3 e 4 con il seguente : "" 3",I commi da 3 a 4 sono sostituiti con i seguenti : 3,83.33333333333333,0.9998,1.0,100.0,I commi da 3 a 4 sono sostituiti con i seguenti : 3,83.33333333333333,0.9998,1.0,100.0
Tolstoj credeva che l'essere cristiano gli imponesse di essere pacifista; le conseguenze dell'essere pacifista e l'apparente inevitabilità della guerra da parte del governo lo resero un anarchico filosofico,Tolstoj credeva che l'essere cristiano gli imponesse di essere pacifista ; le conseguenze dell'essere umano furono un anarchico e l'impedimento della guerra da parte del governo lo renderono un leader liberale,25.829137961490904,0.3786,0.12,7.3,Tolstoj credeva che l'essere cristiani gli imponesse di essere pacifista ; le conseguenze dell'essere umano furono un anarchico e l'impedimento della guerra da parte del governo lo renderono un leader e la mancanza di governo,28.575279335681056,0.346,0.1111,6.3
"L' articolo 4 , infine , dispone l' entrata in vigore della legge per il giorno successivo a quello della sua pubblicazione in Gazzetta Ufficiale",L'articolo 4 dispone l'entrata in vigore della legge per il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale,77.1554397142627,0.74,1.0,71.3,L'articolo 4 dispone l'entrata in vigore della legge per il giorno successivo alla sua pubblicazione nella Gazzetta Ufficiale,77.1554397142627,0.74,1.0,71.3
"È accaduto , invece , esattamente il contrario",Invece è accaduto esattamente il contrario,51.2962962962963,0.7353,0.5,32.5,Invece è accaduto esattamente il contrario,51.2962962962963,0.7353,0.5,32.5
E tutto tornerà come prima,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0
"Un altro mondo non è solo possibile , bensì indispensabile",Un altro mondo non è possibile,52.057387057387054,0.8535,0.6667,67.3,Un altro mondo non è possibile,52.057387057387054,0.8535,0.6667,67.3
"Naturalmente , non sono tutte rose e fiori",Non sono tutte rose e fiori ovviamente,100.0,0.9985,1.0,100.0,Non sono tutte rose e fiori ovviamente,100.0,0.9985,1.0,100.0
E questo è già un grande successo,è stato un grande successo,41.52777777777778,0.5515,0.25,28.6,è stato un grande successo,41.52777777777778,0.5515,0.25,28.6
Non è solo un film sperimentale,Non è un un film commerciale,55.714285714285715,0.7353,0.5714,35.9,Non è un un film commerciale,55.714285714285715,0.7353,0.5714,35.9
Tutto è cominciato un anno fa,Tutto è cominciato qualche anno fa,51.296296296296305,0.625,0.25,32.5,Tutto era cominciato qualche anno fa,30.65476190476191,0.25,0.0,10.7
è alto poco più di un metro,È alto più di un metro,42.032828282828284,0.5088,0.5455,36.4,È alto più di un metro,42.032828282828284,0.5088,0.5455,36.4
Allora il punto è proprio questo,Il punto è proprio qui,27.40079365079365,0.3,0.0,12.7,Il punto è proprio qui,27.40079365079365,0.3,0.0,12.7
E tutto sarebbe tornato come prima,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0,Tutto deve tornare come prima,83.33333333333333,0.996,1.0,100.0
è molto facile e divertente,Ed è stato molto divertente,40.07936507936508,0.5111,0.0,23.6,Ed è stato molto divertente,40.07936507936508,0.5111,0.0,23.6
"Ma non c’era più nessuno e sul banchetto c’era un biglietto con su scritto ‘categoria completa’, e quindi Effy non avrebbe più potuto iscriversi alla gara",Ma non c ’ è più nessuno e sul banchetto c ’ era un biglietto con su scritto ` ` Non poteva più iscriversi alla gara,17.421134608634606,0.6491,0.6383,32.9,"Ma non c ’ era nessuno e sul banchetto c ’ erano posti con scritto ` ` categoria completa ’ ’, e quindi Effy non poteva iscriversi alla gara",15.908838320691283,0.7074,0.6122,25.7
Solo il tempo potrà dir- lo,Potrà dir - lo solo il tempo,46.34559884559885,0.7934,1.0,43.5,Potrà dir - lo solo il tempo,46.34559884559885,0.7934,1.0,43.5
